CaseID,Implementation,N,Re,Scheme,PressureSolver,Status,Quality,Iterations,LocalMaxIter,FinalRu,FinalRv,FinalRcMass,FinalRcDiv,Runtime_s,AvgPoissonIterations,AvgPoissonRelResidual,PressureSaturationRatio,HasGhia,ValidationPass,Ghia_u_L2,Ghia_v_L2,Ghia_u_Linf,Ghia_v_Linf,Ghia_u_L2_Limit,Ghia_v_L2_Limit
1,cuda_projection_rbsor,32,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.5454387207,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.4970065918,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.47130102539,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57731176758,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.59905737305,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57813305664,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.42530297852,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.23738476563,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.10741455078,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.27069970703,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.18924462891,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.47152734375,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.25073974609,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.35585449219,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.4726015625,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,32,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.21925976562,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.13345996094,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.45835058594,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,32,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.40288964844,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.68141357422,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57189379883,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.52326293945,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.50277685547,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.60903930664,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.55140454102,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.70943237305,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.63998461914,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,100,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.54689892578,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.52251245117,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49726147461,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,100,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.60823339844,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.51295141602,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.70933203125,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,upwind,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.52320776367,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.57319213867,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.68859790039,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,upwind,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49163061523,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.70967602539,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.60871069336,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,400,central,RBGS,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.49105004883,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.54922436523,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.60911401367,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,400,central,RBSOR,maxIter,gpu_benchmark,1000,1000,nan,nan,nan,nan,2.5234309082,200,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.23396777344,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.29623193359,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,upwind,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.37481787109,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.3577578125,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.72628320312,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,upwind,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.37323144531,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.51063818359,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.24729882813,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,64,1000,central,RBGS,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.70900244141,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.51228955078,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.72578173828,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,64,1000,central,RBSOR,maxIter,gpu_benchmark,2000,2000,nan,nan,nan,nan,6.52797216797,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.47577441406,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,7.99520996094,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.43762402344,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.38609570312,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.49382324219,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.49001855469,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.17412695313,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.39308984375,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,100,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.47694238281,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.16240429687,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.14569580078,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,100,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.17596337891,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.27233984375,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.16779492188,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,upwind,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,7.99523339844,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.04125585937,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.28353417969,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,upwind,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.09528515625,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.17683447266,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.09292382813,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,400,central,RBGS,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.02991796875,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.45591992187,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.36037402344,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,400,central,RBSOR,maxIter,gpu_benchmark,2500,2500,nan,nan,nan,nan,8.43971679688,250,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,upwind,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.6772460938,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,upwind,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.7403505859,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,upwind,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.6498408203,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,upwind,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.9722148438,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,upwind,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.1363232422,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,upwind,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.238921875,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,central,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.5557412109,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,central,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.1857138672,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbgs,128,1000,central,RBGS,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,15.7481142578,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,central,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.0324072266,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,central,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.2211259766,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
1,cuda_projection_rbsor,128,1000,central,RBSOR,maxIter,gpu_benchmark,4000,4000,nan,nan,nan,nan,16.1857568359,300,nan,0,0,0,nan,nan,nan,nan,nan,nan
